4.263761620910937467e-01 4.164576719375723823e-01 4.228034386963906988e-01 4.189299107245552101e-01 4.170431391361956175e-01 4.207440756014121930e-01 4.149718820624793691e-01 4.174138922761366222e-01 4.226275248269898976e-01 4.219531350039074091e-01 4.187188956484440561e-01 4.172933377268731592e-01 4.123099814572915300e-01 4.045873196355906365e-01 4.040088530574534320e-01 4.059241520726647456e-01 4.003287542179461145e-01 4.110385009438033421e-01 4.108782953291300055e-01 4.363897377263742383e-01
4.057443288275508486e-01 4.283756312675665034e-01 4.254172758865053527e-01 4.215753420795583239e-01 4.220190194882643686e-01 4.155560127860387087e-01 4.203000243983691653e-01 4.134136128255948561e-01 4.183208120238381400e-01 4.158068195747300355e-01 4.117172503296921415e-01 4.107925040327229937e-01 4.087717264492223279e-01 4.049705039267414430e-01 4.024558752095883096e-01 4.059568895619824480e-01 4.045607912369194592e-01 4.160549370377376044e-01 4.049697335866384029e-01 3.984849283624335992e-01
4.326487477243307622e-01 4.436408762356283675e-01 4.140861078258078476e-01 4.162092645354451559e-01 4.195181692571772203e-01 4.156244395603791442e-01 4.141754283337753528e-01 4.143701001751182722e-01 4.107326657397116221e-01 4.097699818930172766e-01 4.061065024771761123e-01 4.078887815822188623e-01 4.076724756943171379e-01 4.040929814499377160e-01 4.071544659443382397e-01 4.076781696634919072e-01 4.060307642879400492e-01 3.931331577473973771e-01 4.129662188864619554e-01 4.079968603771253477e-01
3.981130910915683940e-01 4.081102559474068525e-01 4.101836355109438337e-01 4.227205102306475504e-01 4.181260138716241248e-01 4.065400480004181527e-01 4.098170195563906604e-01 4.107638875903679154e-01 4.074224757117927420e-01 4.047830758157981990e-01 4.110067549046024227e-01 4.012850801879163654e-01 4.041123100185648465e-01 4.041096755185105693e-01 3.993871907447156810e-01 4.014900791390820789e-01 4.034169042002912486e-01 4.006015380702717676e-01 4.106007630585750690e-01 4.225322866665668364e-01
3.830880666145046742e-01 4.221634287453893686e-01 4.218201321559499339e-01 4.115886143731754543e-01 4.168635391999739870e-01 4.055917810329512929e-01 4.090556324850244119e-01 4.094836609907138714e-01 4.082007326293053961e-01 4.034957285052895859e-01 4.053088485691905829e-01 4.019111919111225117e-01 4.049079404382195380e-01 4.021400858621527741e-01 4.012179120255981446e-01 4.085294152005523038e-01 4.039933209857231033e-01 3.982990881577303521e-01 4.133028503787990471e-01 4.210748182508896598e-01
4.101007322596891269e-01 4.038400671475361747e-01 4.087708825197745588e-01 4.158627920542264933e-01 4.065839456996318546e-01 4.060128196990979710e-01 4.012941497605492791e-01 4.038074212263052520e-01 4.046228962063146972e-01 3.988458493617011991e-01 4.030098317345142123e-01 4.028588733631028873e-01 3.923445320613520582e-01 3.977207936901253627e-01 3.994118009670257763e-01 3.954844129146564136e-01 4.018710731333343111e-01 3.984134721880520091e-01 3.970714894586842014e-01 4.109325268417684529e-01
3.999594618832998383e-01 4.269679189507795125e-01 4.311443866042747874e-01 4.132835183602553975e-01 4.121845552130519730e-01 4.035618147376970888e-01 4.055630607816760880e-01 4.003186836149762451e-01 4.055838480132173407e-01 4.041172341481993335e-01 4.063241046540813639e-01 3.992381976028548385e-01 3.987013774305399050e-01 4.002331985544061999e-01 3.986178880857232376e-01 3.978767220109195590e-01 4.011305358811056987e-01 3.977556543474820017e-01 4.110033176578402059e-01 4.111664084405737829e-01
4.217174232061912664e-01 4.227181885123759697e-01 4.173455406768120102e-01 4.070353581323486458e-01 4.064847383909829803e-01 4.024502799924360996e-01 3.961504209169878776e-01 4.020760753759751727e-01 4.019365610909103048e-01 4.011411429487080071e-01 4.001834798323230524e-01 3.975964375430964814e-01 4.008526320837013657e-01 3.984186233584660619e-01 4.026253372478734160e-01 3.945169968394872106e-01 3.934206847398771800e-01 3.981414839958253293e-01 3.886498014710585425e-01 3.919002946239850682e-01
4.123011169186677760e-01 4.155579527053772648e-01 3.983576502103971517e-01 4.155378195234794569e-01 4.037061949973335118e-01 4.070608591807682863e-01 4.016489752136429559e-01 3.997623895232679248e-01 3.991506810324327303e-01 3.982573473605092729e-01 3.938670032583140856e-01 3.986550863600382133e-01 3.977274259189008121e-01 3.913543211549135870e-01 3.950385096561935261e-01 3.906252580621483173e-01 3.906101815860417714e-01 3.921524974031352917e-01 3.935518133271277974e-01 4.190903223356912677e-01
4.083537061580929661e-01 3.995089380153735714e-01 4.098126254719449690e-01 4.046755730667802031e-01 3.996043026419626165e-01 4.010016223270487234e-01 3.987872517576271925e-01 3.953285823821403033e-01 3.991730086643830444e-01 3.972574893753708092e-01 3.950849455645749631e-01 3.973065744065021332e-01 3.919132677193072900e-01 3.952595501974702219e-01 3.946686230288781738e-01 3.975122703799999768e-01 3.966879188285796221e-01 4.012422579902142350e-01 3.818662224767029878e-01 4.181262538105774973e-01
4.100199868491697930e-01 4.152656147579853463e-01 4.076719520841199929e-01 4.076495772603108692e-01 4.028440435883973159e-01 3.966257944116072798e-01 3.926606884371313111e-01 3.971528274259047420e-01 3.938658249624387708e-01 3.959629899293132249e-01 3.967440142417059668e-01 3.969954808737145013e-01 4.001312806865602312e-01 3.903140983483386894e-01 3.917909643562045297e-01 3.912850037870357900e-01 3.960959847540517775e-01 3.960803631208085207e-01 4.061786322190467091e-01 3.921485559249043851e-01
4.085253929812909801e-01 4.145482417591454527e-01 4.081917028592514374e-01 3.903274515587760174e-01 3.978195500348756797e-01 3.981064962362752535e-01 4.023446399457442091e-01 3.938166028283571762e-01 3.922395914436533348e-01 3.902831105506378018e-01 3.944516235501285273e-01 3.927561812549441034e-01 3.996604678514467657e-01 3.948760183200441531e-01 3.933952656111874835e-01 3.907355794986789310e-01 3.951482557681665342e-01 3.929071364262189392e-01 4.070644496588802230e-01 4.176558389679075889e-01
4.016881098320476684e-01 4.145907517345273074e-01 4.118080580897249821e-01 3.988808282847102760e-01 4.063604942996540403e-01 3.914816818456572367e-01 3.928609593894440977e-01 3.935751780239652997e-01 3.906285300252791415e-01 3.949707427272939331e-01 3.963747353840930132e-01 3.961182478424875031e-01 3.990087885594916228e-01 3.913943072903814935e-01 3.907132881185292339e-01 4.036756518798703675e-01 3.910341282697825105e-01 4.005676532270595058e-01 4.059708119138302762e-01 3.748467137084112166e-01
4.129759211742909386e-01 4.001891477410292053e-01 3.951955696389171102e-01 4.148478681852760808e-01 3.934969301826125032e-01 3.974918006589995279e-01 3.984236197133033119e-01 3.965133368434370920e-01 3.949671424676615139e-01 3.932130048564403957e-01 3.898017039566057940e-01 3.948693304581023522e-01 3.970217596905042945e-01 3.946023885735610026e-01 3.952333760379546646e-01 3.931829896799484136e-01 3.902987234112746395e-01 4.078024205161371318e-01 3.936376974593182032e-01 4.147453673113626893e-01
4.181255561655705666e-01 4.215203068307121215e-01 3.994605015493001843e-01 3.957058357269584992e-01 3.987185962313116727e-01 3.976726555934786411e-01 3.921630275288985334e-01 3.937875513012406015e-01 3.989543744097416855e-01 3.896808151999286429e-01 3.883494171797698402e-01 3.923407690023353878e-01 3.933060851569592509e-01 3.882589164785583691e-01 3.916182027419058964e-01 3.924100111639144406e-01 4.016389992254751906e-01 3.957488733810918813e-01 4.120213742896133291e-01 3.950821987716412464e-01
3.989590614167334293e-01 3.989607641798046389e-01 4.123385637864590558e-01 3.963005364799492281e-01 3.948765735843264291e-01 3.966261989787426834e-01 3.942636510227330304e-01 3.937164317685754034e-01 3.992164649670672527e-01 3.981788438992212020e-01 3.901731698045472485e-01 3.929507158433848679e-01 3.883865535184166662e-01 3.941389961021209420e-01 3.931117101097339472e-01 3.964836473600990008e-01 4.001222461275528164e-01 3.936567168471820088e-01 3.990175900175939039e-01 3.994520368866644189e-01
4.039292393223251620e-01 4.192706042030969193e-01 4.083546779919383640e-01 4.025247846208979685e-01 3.974829807879124433e-01 3.910501668601965575e-01 3.896237944312134216e-01 3.932180696454012914e-01 3.956632143622167419e-01 3.961033610289812490e-01 3.915347573486037125e-01 3.919189687071974459e-01 3.944394698973649471e-01 3.901230127277414139e-01 3.944490241429049471e-01 3.959213206183659906e-01 3.893253587179605346e-01 3.969777809350396591e-01 3.922906508441901807e-01 4.075766304539481522e-01
3.912643787438021548e-01 4.072857106229778590e-01 3.936373655745965539e-01 3.939016508344711509e-01 3.910409282122689900e-01 3.972348475799976630e-01 3.964676529130183313e-01 3.914481413472845062e-01 3.923674097072618050e-01 3.933045010337930525e-01 3.923332385257033983e-01 3.943007417280303128e-01 3.950750667544473127e-01 3.932645284464147961e-01 3.935905163357202308e-01 3.958522086642730087e-01 4.012917579521307343e-01 3.965792408381075274e-01 3.994998850524434930e-01 3.686723329093524182e-01
3.984890942780794920e-01 4.099325302994049069e-01 4.039468410595639103e-01 3.984760500973747455e-01 3.951503998833924003e-01 3.969958536486670742e-01 3.921846586323323725e-01 3.915622558341099180e-01 3.923802413686333090e-01 3.927502341856942691e-01 3.911804472307155445e-01 3.930591549914735361e-01 3.923688717244218083e-01 3.886885082973266514e-01 3.951661138211589042e-01 3.895447505650743714e-01 3.955945881782498841e-01 3.956293307454428199e-01 4.144384415009618738e-01 4.336989909751895467e-01
3.990159865859335131e-01 4.066745590011034417e-01 4.033348365385585610e-01 3.925775067758880965e-01 3.918979546679094428e-01 3.902628698322985201e-01 3.994289250364479460e-01 3.870216753973698687e-01 3.931481727213650412e-01 3.902265616721493080e-01 3.923701317780983744e-01 3.888062974072079570e-01 3.909317178758613953e-01 3.901202245352446973e-01 3.905544568146566142e-01 3.882847916907007924e-01 3.998111678903986110e-01 4.022970920815694407e-01 4.033453746945131480e-01 4.062001939493156688e-01
